title,artist,year,avg_rating,ratings_count,genres,source,collection_date,rank,is_synthetic,provenance_status
Album_2001_0090,Artist_2001_0090,2001,2.24,50,Classical,synthetic,2026-08-08T00:56:44.307637,190,True,illustrative_synthetic
Album_2001_0091,Artist_2001_0091,2001,2.73,5501,"Indie Rock, Pop",synthetic,2026-08-08T00:56:44.307637,191,True,illustrative_synthetic
Album_2001_0092,Artist_2001_0092,2001,3.85,50,"Reggae, Blues, Punk",synthetic,2026-08-08T00:56:44.307637,192,True,illustrative_synthetic
Album_2001_0093,Artist_2001_0093,2001,3.02,608,"Blues, Country, Classical",synthetic,2026-08-08T00:56:44.307637,193,True,illustrative_synthetic
Album_2001_0094,Artist_2001_0094,2001,2.77,100,"Alt. Rock, Electronic",synthetic,2026-08-08T00:56:44.307637,194,True,illustrative_synthetic
Album_2001_0095,Artist_2001_0095,2001,3.64,80,"Ambient, Metal",synthetic,2026-08-08T00:56:44.307637,195,True,illustrative_synthetic
Album_2001_0096,Artist_2001_0096,2001,3.27,50,"Punk, Indie Rock",synthetic,2026-08-08T00:56:44.307637,196,True,illustrative_synthetic
Album_2001_0097,Artist_2001_0097,2001,2.62,856,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,197,True,illustrative_synthetic
Album_2001_0098,Artist_2001_0098,2001,3.68,1286,Experimental,synthetic,2026-08-08T00:56:44.307637,198,True,illustrative_synthetic
Album_2001_0099,Artist_2001_0099,2001,3.14,50,"Experimental, Indie Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,199,True,illustrative_synthetic
Album_2001_0100,Artist_2001_0100,2001,2.61,50,"Indie Rock, Country, R&B",synthetic,2026-08-08T00:56:44.307637,200,True,illustrative_synthetic
Album_2002_0001,Artist_2002_0001,2002,3.15,1041,Blues,synthetic,2026-08-08T00:56:44.307637,201,True,illustrative_synthetic
Album_2002_0002,Artist_2002_0002,2002,3.07,68,Pop,synthetic,2026-08-08T00:56:44.307637,202,True,illustrative_synthetic
Album_2002_0003,Artist_2002_0003,2002,2.85,333,Metal,synthetic,2026-08-08T00:56:44.307637,203,True,illustrative_synthetic
Album_2002_0004,Artist_2002_0004,2002,3.3,138,Indie Rock,synthetic,2026-08-08T00:56:44.307637,204,True,illustrative_synthetic
Album_2002_0005,Artist_2002_0005,2002,3.55,50,"Ambient, Pop, Reggae",synthetic,2026-08-08T00:56:44.307637,205,True,illustrative_synthetic
Album_2002_0006,Artist_2002_0006,2002,2.71,291,"Experimental, R&B, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,206,True,illustrative_synthetic
Album_2002_0007,Artist_2002_0007,2002,3.1,331,Folk,synthetic,2026-08-08T00:56:44.307637,207,True,illustrative_synthetic
Album_2002_0008,Artist_2002_0008,2002,3.24,50,Ambient,synthetic,2026-08-08T00:56:44.307637,208,True,illustrative_synthetic
Album_2002_0009,Artist_2002_0009,2002,3.25,614,"Reggae, Electronic, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,209,True,illustrative_synthetic
Album_2002_0010,Artist_2002_0010,2002,3.25,50,"Pop, Reggae",synthetic,2026-08-08T00:56:44.307637,210,True,illustrative_synthetic
Album_2002_0011,Artist_2002_0011,2002,3.72,30064,"Country, Ambient, Jazz",synthetic,2026-08-08T00:56:44.307637,211,True,illustrative_synthetic
Album_2002_0012,Artist_2002_0012,2002,2.4,374,"Rock, Folk",synthetic,2026-08-08T00:56:44.307637,212,True,illustrative_synthetic
Album_2002_0013,Artist_2002_0013,2002,3.63,120,"Alt. Rock, Country",synthetic,2026-08-08T00:56:44.307637,213,True,illustrative_synthetic
Album_2002_0014,Artist_2002_0014,2002,2.7,672,"Country, Alt. Rock, Ambient",synthetic,2026-08-08T00:56:44.307637,214,True,illustrative_synthetic
Album_2002_0015,Artist_2002_0015,2002,3.72,54,"Indie Rock, Jazz",synthetic,2026-08-08T00:56:44.307637,215,True,illustrative_synthetic
Album_2002_0016,Artist_2002_0016,2002,3.16,60,"Rock, Ambient, Experimental",synthetic,2026-08-08T00:56:44.307637,216,True,illustrative_synthetic
Album_2002_0017,Artist_2002_0017,2002,4.42,50,"Rock, Indie Rock",synthetic,2026-08-08T00:56:44.307637,217,True,illustrative_synthetic
Album_2002_0018,Artist_2002_0018,2002,3.0,449,Jazz,synthetic,2026-08-08T00:56:44.307637,218,True,illustrative_synthetic
Album_2002_0019,Artist_2002_0019,2002,3.16,75,"Hip-Hop, Metal, Electronic",synthetic,2026-08-08T00:56:44.307637,219,True,illustrative_synthetic
Album_2002_0020,Artist_2002_0020,2002,2.37,50,Electronic,synthetic,2026-08-08T00:56:44.307637,220,True,illustrative_synthetic
Album_2002_0021,Artist_2002_0021,2002,3.12,434,"R&B, Pop",synthetic,2026-08-08T00:56:44.307637,221,True,illustrative_synthetic
Album_2002_0022,Artist_2002_0022,2002,2.61,76,Folk,synthetic,2026-08-08T00:56:44.307637,222,True,illustrative_synthetic
Album_2002_0023,Artist_2002_0023,2002,3.13,50,R&B,synthetic,2026-08-08T00:56:44.307637,223,True,illustrative_synthetic
Album_2002_0024,Artist_2002_0024,2002,3.44,8936,"Blues, Electronic, Folk",synthetic,2026-08-08T00:56:44.307637,224,True,illustrative_synthetic
Album_2002_0025,Artist_2002_0025,2002,3.06,422,Blues,synthetic,2026-08-08T00:56:44.307637,225,True,illustrative_synthetic
Album_2002_0026,Artist_2002_0026,2002,3.24,144,"Rock, Electronic",synthetic,2026-08-08T00:56:44.307637,226,True,illustrative_synthetic
Album_2002_0027,Artist_2002_0027,2002,3.65,57,"Electronic, Ambient",synthetic,2026-08-08T00:56:44.307637,227,True,illustrative_synthetic
Album_2002_0028,Artist_2002_0028,2002,2.81,289,"Electronic, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,228,True,illustrative_synthetic
Album_2002_0029,Artist_2002_0029,2002,3.02,50,"Classical, R&B",synthetic,2026-08-08T00:56:44.307637,229,True,illustrative_synthetic
Album_2002_0030,Artist_2002_0030,2002,3.34,166,"Alt. Rock, Electronic, Rock",synthetic,2026-08-08T00:56:44.307637,230,True,illustrative_synthetic
Album_2002_0031,Artist_2002_0031,2002,3.78,291,"Electronic, Jazz",synthetic,2026-08-08T00:56:44.307637,231,True,illustrative_synthetic
Album_2002_0032,Artist_2002_0032,2002,2.64,50,"Electronic, Rock",synthetic,2026-08-08T00:56:44.307637,232,True,illustrative_synthetic
Album_2002_0033,Artist_2002_0033,2002,2.9,142,Blues,synthetic,2026-08-08T00:56:44.307637,233,True,illustrative_synthetic
Album_2002_0034,Artist_2002_0034,2002,3.72,112,"Metal, Pop, Jazz",synthetic,2026-08-08T00:56:44.307637,234,True,illustrative_synthetic
Album_2002_0035,Artist_2002_0035,2002,2.8,930,Ambient,synthetic,2026-08-08T00:56:44.307637,235,True,illustrative_synthetic
Album_2002_0036,Artist_2002_0036,2002,3.08,50,"R&B, Rock",synthetic,2026-08-08T00:56:44.307637,236,True,illustrative_synthetic
Album_2002_0037,Artist_2002_0037,2002,3.06,62,"Hip-Hop, Jazz",synthetic,2026-08-08T00:56:44.307637,237,True,illustrative_synthetic
Album_2002_0038,Artist_2002_0038,2002,3.61,565,Hip-Hop,synthetic,2026-08-08T00:56:44.307637,238,True,illustrative_synthetic
Album_2002_0039,Artist_2002_0039,2002,3.38,50,Pop,synthetic,2026-08-08T00:56:44.307637,239,True,illustrative_synthetic
Album_2002_0040,Artist_2002_0040,2002,3.52,51,Reggae,synthetic,2026-08-08T00:56:44.307637,240,True,illustrative_synthetic
Album_2002_0041,Artist_2002_0041,2002,3.5,99,Folk,synthetic,2026-08-08T00:56:44.307637,241,True,illustrative_synthetic
Album_2002_0042,Artist_2002_0042,2002,3.26,62,"Hip-Hop, Blues",synthetic,2026-08-08T00:56:44.307637,242,True,illustrative_synthetic
Album_2002_0043,Artist_2002_0043,2002,3.3,382,"Blues, Folk",synthetic,2026-08-08T00:56:44.307637,243,True,illustrative_synthetic
Album_2002_0044,Artist_2002_0044,2002,3.34,83,"Reggae, Indie Rock",synthetic,2026-08-08T00:56:44.307637,244,True,illustrative_synthetic
Album_2002_0045,Artist_2002_0045,2002,2.95,276,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,245,True,illustrative_synthetic
Album_2002_0046,Artist_2002_0046,2002,3.31,129,Reggae,synthetic,2026-08-08T00:56:44.307637,246,True,illustrative_synthetic
Album_2002_0047,Artist_2002_0047,2002,2.75,324,"R&B, Country, Indie Rock",synthetic,2026-08-08T00:56:44.307637,247,True,illustrative_synthetic
Album_2002_0048,Artist_2002_0048,2002,2.85,82,"Electronic, Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,248,True,illustrative_synthetic
Album_2002_0049,Artist_2002_0049,2002,3.24,1220,"Metal, Folk",synthetic,2026-08-08T00:56:44.307637,249,True,illustrative_synthetic
Album_2002_0050,Artist_2002_0050,2002,3.59,81,"Electronic, Classical",synthetic,2026-08-08T00:56:44.307637,250,True,illustrative_synthetic
Album_2002_0051,Artist_2002_0051,2002,3.33,162,"Hip-Hop, Electronic",synthetic,2026-08-08T00:56:44.307637,251,True,illustrative_synthetic
Album_2002_0052,Artist_2002_0052,2002,3.3,50,"Rock, Pop, Reggae",synthetic,2026-08-08T00:56:44.307637,252,True,illustrative_synthetic
Album_2002_0053,Artist_2002_0053,2002,3.39,58,"Classical, Metal, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,253,True,illustrative_synthetic
Album_2002_0054,Artist_2002_0054,2002,3.87,309,"Rock, Reggae",synthetic,2026-08-08T00:56:44.307637,254,True,illustrative_synthetic
Album_2002_0055,Artist_2002_0055,2002,3.45,394,"Folk, Metal, Ambient",synthetic,2026-08-08T00:56:44.307637,255,True,illustrative_synthetic
Album_2002_0056,Artist_2002_0056,2002,2.86,50,"Pop, Folk",synthetic,2026-08-08T00:56:44.307637,256,True,illustrative_synthetic
Album_2002_0057,Artist_2002_0057,2002,3.28,146,Punk,synthetic,2026-08-08T00:56:44.307637,257,True,illustrative_synthetic
Album_2002_0058,Artist_2002_0058,2002,3.45,50,"Jazz, Alt. Rock, Pop",synthetic,2026-08-08T00:56:44.307637,258,True,illustrative_synthetic
Album_2002_0059,Artist_2002_0059,2002,2.49,52,"Hip-Hop, Experimental, Country",synthetic,2026-08-08T00:56:44.307637,259,True,illustrative_synthetic
Album_2002_0060,Artist_2002_0060,2002,3.01,189,Punk,synthetic,2026-08-08T00:56:44.307637,260,True,illustrative_synthetic
Album_2002_0061,Artist_2002_0061,2002,3.27,92,"R&B, Reggae, Punk",synthetic,2026-08-08T00:56:44.307637,261,True,illustrative_synthetic
Album_2002_0062,Artist_2002_0062,2002,2.28,50,Experimental,synthetic,2026-08-08T00:56:44.307637,262,True,illustrative_synthetic
Album_2002_0063,Artist_2002_0063,2002,3.57,217,"Rock, Folk",synthetic,2026-08-08T00:56:44.307637,263,True,illustrative_synthetic
Album_2002_0064,Artist_2002_0064,2002,3.34,57,"Experimental, Ambient, Reggae",synthetic,2026-08-08T00:56:44.307637,264,True,illustrative_synthetic
Album_2002_0065,Artist_2002_0065,2002,3.47,155,Metal,synthetic,2026-08-08T00:56:44.307637,265,True,illustrative_synthetic
Album_2002_0066,Artist_2002_0066,2002,3.54,50,"Ambient, Experimental",synthetic,2026-08-08T00:56:44.307637,266,True,illustrative_synthetic
Album_2002_0067,Artist_2002_0067,2002,2.8,715,"Ambient, Metal, Blues",synthetic,2026-08-08T00:56:44.307637,267,True,illustrative_synthetic
Album_2002_0068,Artist_2002_0068,2002,2.65,106,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,268,True,illustrative_synthetic
Album_2002_0069,Artist_2002_0069,2002,4.13,128,"Experimental, Jazz, Classical",synthetic,2026-08-08T00:56:44.307637,269,True,illustrative_synthetic
Album_2002_0070,Artist_2002_0070,2002,3.2,396,"Pop, Rock",synthetic,2026-08-08T00:56:44.307637,270,True,illustrative_synthetic
Album_2002_0071,Artist_2002_0071,2002,2.97,175,"Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,271,True,illustrative_synthetic
Album_2002_0072,Artist_2002_0072,2002,2.72,761,Blues,synthetic,2026-08-08T00:56:44.307637,272,True,illustrative_synthetic
Album_2002_0073,Artist_2002_0073,2002,3.12,212,"Country, Electronic",synthetic,2026-08-08T00:56:44.307637,273,True,illustrative_synthetic
Album_2002_0074,Artist_2002_0074,2002,2.51,75,"Hip-Hop, Folk, Indie Rock",synthetic,2026-08-08T00:56:44.307637,274,True,illustrative_synthetic
Album_2002_0075,Artist_2002_0075,2002,2.91,1407,"Reggae, Electronic",synthetic,2026-08-08T00:56:44.307637,275,True,illustrative_synthetic
Album_2002_0076,Artist_2002_0076,2002,3.32,129,"Blues, Jazz",synthetic,2026-08-08T00:56:44.307637,276,True,illustrative_synthetic
Album_2002_0077,Artist_2002_0077,2002,2.59,665,"Country, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,277,True,illustrative_synthetic
Album_2002_0078,Artist_2002_0078,2002,2.91,176,Punk,synthetic,2026-08-08T00:56:44.307637,278,True,illustrative_synthetic
Album_2002_0079,Artist_2002_0079,2002,3.22,522,Electronic,synthetic,2026-08-08T00:56:44.307637,279,True,illustrative_synthetic
Album_2002_0080,Artist_2002_0080,2002,3.35,203,Metal,synthetic,2026-08-08T00:56:44.307637,280,True,illustrative_synthetic
Album_2002_0081,Artist_2002_0081,2002,3.6,77,Indie Rock,synthetic,2026-08-08T00:56:44.307637,281,True,illustrative_synthetic
Album_2002_0082,Artist_2002_0082,2002,3.36,83,Ambient,synthetic,2026-08-08T00:56:44.307637,282,True,illustrative_synthetic
Album_2002_0083,Artist_2002_0083,2002,2.61,250,"Metal, Reggae, Rock",synthetic,2026-08-08T00:56:44.307637,283,True,illustrative_synthetic
Album_2002_0084,Artist_2002_0084,2002,3.04,54,Reggae,synthetic,2026-08-08T00:56:44.307637,284,True,illustrative_synthetic
Album_2002_0085,Artist_2002_0085,2002,3.19,1368,"Hip-Hop, Metal, Electronic",synthetic,2026-08-08T00:56:44.307637,285,True,illustrative_synthetic
Album_2002_0086,Artist_2002_0086,2002,2.75,50,Indie Rock,synthetic,2026-08-08T00:56:44.307637,286,True,illustrative_synthetic
Album_2002_0087,Artist_2002_0087,2002,2.85,458,Indie Rock,synthetic,2026-08-08T00:56:44.307637,287,True,illustrative_synthetic
Album_2002_0088,Artist_2002_0088,2002,3.04,449,"Indie Rock, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,288,True,illustrative_synthetic
Album_2002_0089,Artist_2002_0089,2002,2.31,256,"R&B, Folk",synthetic,2026-08-08T00:56:44.307637,289,True,illustrative_synthetic
Album_2002_0090,Artist_2002_0090,2002,3.7,375,"Classical, Punk",synthetic,2026-08-08T00:56:44.307637,290,True,illustrative_synthetic
Album_2002_0091,Artist_2002_0091,2002,3.16,152,"Country, Alt. Rock",synthetic,2026-08-08T00:56:44.307637,291,True,illustrative_synthetic
Album_2002_0092,Artist_2002_0092,2002,2.22,50,"Jazz, Punk",synthetic,2026-08-08T00:56:44.307637,292,True,illustrative_synthetic
Album_2002_0093,Artist_2002_0093,2002,3.42,50,"Country, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,293,True,illustrative_synthetic
Album_2002_0094,Artist_2002_0094,2002,3.56,232,"Blues, Ambient, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,294,True,illustrative_synthetic
Album_2002_0095,Artist_2002_0095,2002,3.43,117,Blues,synthetic,2026-08-08T00:56:44.307637,295,True,illustrative_synthetic
Album_2002_0096,Artist_2002_0096,2002,3.74,326,"Experimental, Jazz",synthetic,2026-08-08T00:56:44.307637,296,True,illustrative_synthetic
Album_2002_0097,Artist_2002_0097,2002,3.0,219,Alt. Rock,synthetic,2026-08-08T00:56:44.307637,297,True,illustrative_synthetic
Album_2002_0098,Artist_2002_0098,2002,2.75,164,"Ambient, Rock",synthetic,2026-08-08T00:56:44.307637,298,True,illustrative_synthetic
Album_2002_0099,Artist_2002_0099,2002,2.98,50,"R&B, Classical, Metal",synthetic,2026-08-08T00:56:44.307637,299,True,illustrative_synthetic
Album_2002_0100,Artist_2002_0100,2002,2.75,93,Blues,synthetic,2026-08-08T00:56:44.307637,300,True,illustrative_synthetic
Album_2003_0001,Artist_2003_0001,2003,2.86,136,"Hip-Hop, R&B, Pop",synthetic,2026-08-08T00:56:44.307637,301,True,illustrative_synthetic
Album_2003_0002,Artist_2003_0002,2003,3.5,1860,"Metal, Country, Indie Rock",synthetic,2026-08-08T00:56:44.307637,302,True,illustrative_synthetic
Album_2003_0003,Artist_2003_0003,2003,3.04,291,"Ambient, Reggae, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,303,True,illustrative_synthetic
Album_2003_0004,Artist_2003_0004,2003,3.56,1852,"Metal, Indie Rock",synthetic,2026-08-08T00:56:44.307637,304,True,illustrative_synthetic
Album_2003_0005,Artist_2003_0005,2003,3.95,50,Punk,synthetic,2026-08-08T00:56:44.307637,305,True,illustrative_synthetic
Album_2003_0006,Artist_2003_0006,2003,3.76,50,"Electronic, Jazz",synthetic,2026-08-08T00:56:44.307637,306,True,illustrative_synthetic
Album_2003_0007,Artist_2003_0007,2003,3.33,97,"Jazz, Ambient",synthetic,2026-08-08T00:56:44.307637,307,True,illustrative_synthetic
Album_2003_0008,Artist_2003_0008,2003,2.88,50,"Country, Metal",synthetic,2026-08-08T00:56:44.307637,308,True,illustrative_synthetic
Album_2003_0009,Artist_2003_0009,2003,3.52,50,"Indie Rock, Ambient, Reggae",synthetic,2026-08-08T00:56:44.307637,309,True,illustrative_synthetic
Album_2003_0010,Artist_2003_0010,2003,2.61,103,"Rock, Classical",synthetic,2026-08-08T00:56:44.307637,310,True,illustrative_synthetic
Album_2003_0011,Artist_2003_0011,2003,3.69,220,Ambient,synthetic,2026-08-08T00:56:44.307637,311,True,illustrative_synthetic
Album_2003_0012,Artist_2003_0012,2003,3.33,322,Metal,synthetic,2026-08-08T00:56:44.307637,312,True,illustrative_synthetic
Album_2003_0013,Artist_2003_0013,2003,2.93,200,"Alt. Rock, Blues, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,313,True,illustrative_synthetic
Album_2003_0014,Artist_2003_0014,2003,2.69,3498,Country,synthetic,2026-08-08T00:56:44.307637,314,True,illustrative_synthetic
Album_2003_0015,Artist_2003_0015,2003,3.2,282,"Hip-Hop, R&B, Folk",synthetic,2026-08-08T00:56:44.307637,315,True,illustrative_synthetic
Album_2003_0016,Artist_2003_0016,2003,3.41,50,"Experimental, Alt. Rock, Indie Rock",synthetic,2026-08-08T00:56:44.307637,316,True,illustrative_synthetic
Album_2003_0017,Artist_2003_0017,2003,2.95,50,"Classical, Rock, Reggae",synthetic,2026-08-08T00:56:44.307637,317,True,illustrative_synthetic
Album_2003_0018,Artist_2003_0018,2003,3.09,50,Folk,synthetic,2026-08-08T00:56:44.307637,318,True,illustrative_synthetic
Album_2003_0019,Artist_2003_0019,2003,3.77,210,Punk,synthetic,2026-08-08T00:56:44.307637,319,True,illustrative_synthetic
Album_2003_0020,Artist_2003_0020,2003,2.87,283,"Rock, Metal, Electronic",synthetic,2026-08-08T00:56:44.307637,320,True,illustrative_synthetic
Album_2003_0021,Artist_2003_0021,2003,2.97,295,"Metal, Ambient, Jazz",synthetic,2026-08-08T00:56:44.307637,321,True,illustrative_synthetic
Album_2003_0022,Artist_2003_0022,2003,3.14,64,"Ambient, Country",synthetic,2026-08-08T00:56:44.307637,322,True,illustrative_synthetic
Album_2003_0023,Artist_2003_0023,2003,3.42,284,"Experimental, Indie Rock, Country",synthetic,2026-08-08T00:56:44.307637,323,True,illustrative_synthetic
Album_2003_0024,Artist_2003_0024,2003,3.31,146,"Indie Rock, Classical, Country",synthetic,2026-08-08T00:56:44.307637,324,True,illustrative_synthetic
Album_2003_0025,Artist_2003_0025,2003,3.31,50,"Punk, Hip-Hop",synthetic,2026-08-08T00:56:44.307637,325,True,illustrative_synthetic
Album_2003_0026,Artist_2003_0026,2003,2.36,305,"Indie Rock, Classical",synthetic,2026-08-08T00:56:44.307637,326,True,illustrative_synthetic
Album_2003_0027,Artist_2003_0027,2003,2.63,94,"Ambient, Classical, Metal",synthetic,2026-08-08T00:56:44.307637,327,True,illustrative_synthetic
Album_2003_0028,Artist_2003_0028,2003,2.99,2870,R&B,synthetic,2026-08-08T00:56:44.307637,328,True,illustrative_synthetic
Album_2003_0029,Artist_2003_0029,2003,3.26,457,Country,synthetic,2026-08-08T00:56:44.307637,329,True,illustrative_synthetic
Album_2003_0030,Artist_2003_0030,2003,2.9,230,"Blues, R&B, Reggae",synthetic,2026-08-08T00:56:44.307637,330,True,illustrative_synthetic
Album_2003_0031,Artist_2003_0031,2003,2.14,163,"Folk, Pop",synthetic,2026-08-08T00:56:44.307637,331,True,illustrative_synthetic
Album_2003_0032,Artist_2003_0032,2003,2.17,69,"Blues, Country, Rock",synthetic,2026-08-08T00:56:44.307637,332,True,illustrative_synthetic
Album_2003_0033,Artist_2003_0033,2003,2.69,194,Blues,synthetic,2026-08-08T00:56:44.307637,333,True,illustrative_synthetic
Album_2003_0034,Artist_2003_0034,2003,3.32,172,"Ambient, Electronic, Indie Rock",synthetic,2026-08-08T00:56:44.307637,334,True,illustrative_synthetic
Album_2003_0035,Artist_2003_0035,2003,2.57,329,"Hip-Hop, Experimental",synthetic,2026-08-08T00:56:44.307637,335,True,illustrative_synthetic
Album_2003_0036,Artist_2003_0036,2003,3.15,181,Indie Rock,synthetic,2026-08-08T00:56:44.307637,336,True,illustrative_synthetic
Album_2003_0037,Artist_2003_0037,2003,3.55,50,"Hip-Hop, Jazz, Folk",synthetic,2026-08-08T00:56:44.307637,337,True,illustrative_synthetic
Album_2003_0038,Artist_2003_0038,2003,2.41,50,"Jazz, Reggae",synthetic,2026-08-08T00:56:44.307637,338,True,illustrative_synthetic
Album_2003_0039,Artist_2003_0039,2003,3.33,583,Electronic,synthetic,2026-08-08T00:56:44.307637,339,True,illustrative_synthetic
Album_2003_0040,Artist_2003_0040,2003,3.43,83,"Metal, Folk, Classical",synthetic,2026-08-08T00:56:44.307637,340,True,illustrative_synthetic
